node_name,execution_time,node_started_at,node_finished_at,node_status,dbt_pid,thread_name
hco,0.6667656898498535,2022-08-20T09:13:43.815720,2022-08-20T09:13:44.492828,success,95745,Thread-10
heart_rate,0.7418527603149414,2022-08-20T09:13:43.907052,2022-08-20T09:13:45.248356,success,95745,Thread-2
icd9count,0.35119032859802246,2022-08-20T09:13:44.333113,2022-08-20T09:13:45.252233,success,95745,Thread-5
epinephrine_durations,4.894257307052612,2022-08-20T09:13:40.301256,2022-08-20T09:13:45.257898,success,95745,Thread-9
icd9agelimited,0.8905222415924072,2022-08-20T09:13:44.170737,2022-08-20T09:13:45.252813,success,95745,Thread-7
icd9vagehistogram,0.8205502033233643,2022-08-20T09:13:44.383092,2022-08-20T09:13:45.254065,success,95745,Thread-11
icustay_days,0.2116389274597168,2022-08-20T09:13:45.257162,2022-08-20T09:13:45.487963,error,95745,Thread-5
icd9vicd9agelimited,1.0154738426208496,2022-08-20T09:13:44.494378,2022-08-20T09:13:45.513033,success,95745,Thread-10
isuprel_durations,0.35437917709350586,2022-08-20T09:13:45.265798,2022-08-20T09:13:45.626401,success,95745,Thread-11
icd9vicd9count,0.5077195167541504,2022-08-20T09:13:45.250669,2022-08-20T09:13:45.767506,success,95745,Thread-2
icustay_times,0.6539123058319092,2022-08-20T09:13:45.259292,2022-08-20T09:13:45.916016,success,95745,Thread-7
elixhauser_ahrq_v37,6.219600200653076,2022-08-20T09:13:40.009129,2022-08-20T09:13:46.237221,success,95745,Thread-8
min_surviving_bp,0.6626951694488525,2022-08-20T09:13:45.916714,2022-08-20T09:13:46.585814,success,95745,Thread-7
mortality,1.1389999389648438,2022-08-20T09:13:46.238684,2022-08-20T09:13:47.380744,success,95745,Thread-8
icustay_detail,2.8631279468536377,2022-08-20T09:13:45.258599,2022-08-20T09:13:48.157058,success,95745,Thread-9
number_of_patients,0.1680757999420166,2022-08-20T09:13:48.157791,2022-08-20T09:13:48.331887,success,95745,Thread-9
kdigo_creatinine,3.507246494293213,2022-08-20T09:13:45.488768,2022-08-20T09:13:48.998604,success,95745,Thread-5
dopamine_durations,9.35929536819458,2022-08-20T09:13:39.834730,2022-08-20T09:13:49.228673,success,95745,Thread-6
neuroblock_dose,2.854945182800293,2022-08-20T09:13:46.595616,2022-08-20T09:13:49.462435,success,95745,Thread-7
pivoted_fio2,0.25266480445861816,2022-08-20T09:13:49.464319,2022-08-20T09:13:49.726991,success,95745,Thread-7
pivoted_bg,0.6359658241271973,2022-08-20T09:13:49.229592,2022-08-20T09:13:49.870105,success,95745,Thread-6
pivoted_gcs,0.29845643043518066,2022-08-20T09:13:49.728288,2022-08-20T09:13:50.052867,success,95745,Thread-7
pivoted_height,0.405364990234375,2022-08-20T09:13:49.871551,2022-08-20T09:13:50.282321,success,95745,Thread-6
milrinone_durations,4.68205714225769,2022-08-20T09:13:45.787442,2022-08-20T09:13:50.476078,success,95745,Thread-2
pivoted_icp,0.5735502243041992,2022-08-20T09:13:50.053952,2022-08-20T09:13:50.652515,success,95745,Thread-7
angus,12.03567123413086,2022-08-20T09:13:38.801344,2022-08-20T09:13:50.887136,success,95745,Thread-4
dopamine_dose,11.097261667251587,2022-08-20T09:13:39.821102,2022-08-20T09:13:50.962682,success,95745,Thread-12
labs_first_day,5.562616348266602,2022-08-20T09:13:45.513803,2022-08-20T09:13:51.092690,success,95745,Thread-10
pivoted_sofa,0.35099053382873535,2022-08-20T09:13:50.902051,2022-08-20T09:13:51.311231,error,95745,Thread-4
pivoted_invasive_lines,1.2200076580047607,2022-08-20T09:13:50.283644,2022-08-20T09:13:51.520297,success,95745,Thread-6
martin,5.9260289669036865,2022-08-20T09:13:45.627522,2022-08-20T09:13:51.565210,success,95745,Thread-11
pivoted_lab,1.1534814834594727,2022-08-20T09:13:50.477297,2022-08-20T09:13:52.163735,success,95745,Thread-2
pivoted_vital,0.6375892162322998,2022-08-20T09:13:51.094034,2022-08-20T09:13:52.231648,success,95745,Thread-10
pivoted_rrt,1.3039178848266602,2022-08-20T09:13:50.653652,2022-08-20T09:13:52.238524,success,95745,Thread-7
potassium,1.0725314617156982,2022-08-20T09:13:51.312671,2022-08-20T09:13:52.425578,success,95745,Thread-4
rr,0.8653266429901123,2022-08-20T09:13:51.567991,2022-08-20T09:13:52.511414,success,95745,Thread-11
sbp,0.8362956047058105,2022-08-20T09:13:52.232768,2022-08-20T09:13:53.085113,success,95745,Thread-10
temp,0.8666417598724365,2022-08-20T09:13:52.428567,2022-08-20T09:13:53.299595,success,95745,Thread-4
sodium,1.101121187210083,2022-08-20T09:13:52.248461,2022-08-20T09:13:53.368815,success,95745,Thread-7
rrt_first_day,3.127901077270508,2022-08-20T09:13:52.164676,2022-08-20T09:13:55.296098,success,95745,Thread-2
rbc_transfusion,4.032952070236206,2022-08-20T09:13:51.521567,2022-08-20T09:13:55.558245,success,95745,Thread-6
vasopressin_durations,3.6174190044403076,2022-08-20T09:13:55.296987,2022-08-20T09:13:58.918386,success,95745,Thread-2
vasopressin_dose,5.634588956832886,2022-08-20T09:13:53.369664,2022-08-20T09:13:59.008402,success,95745,Thread-7
vitals_first_day,0.2703847885131836,2022-08-20T09:13:59.009288,2022-08-20T09:13:59.283528,success,95745,Thread-7
ventilation_classification,0.38268566131591797,2022-08-20T09:13:58.919244,2022-08-20T09:13:59.304954,success,95745,Thread-2
blood_gas_first_day_arterial,0.2666187286376953,2022-08-20T09:13:59.305734,2022-08-20T09:13:59.591405,success,95745,Thread-2
wbc,0.7927825450897217,2022-08-20T09:13:59.284441,2022-08-20T09:14:00.082578,success,95745,Thread-7
weight_durations,0.14394783973693848,2022-08-20T09:14:00.083314,2022-08-20T09:14:00.230583,success,95745,Thread-7
height_first_day,0.8228797912597656,2022-08-20T09:13:59.592097,2022-08-20T09:14:00.427568,success,95745,Thread-2
weight_first_day,0.639246940612793,2022-08-20T09:14:00.231512,2022-08-20T09:14:00.873697,success,95745,Thread-7
elixhauser_score_ahrq,0.4859657287597656,2022-08-20T09:14:00.878545,2022-08-20T09:14:01.367263,success,95745,Thread-7
pivoted_bg_art,0.21079397201538086,2022-08-20T09:14:01.367998,2022-08-20T09:14:01.581808,success,95745,Thread-7
icustay_hours,2.221782922744751,2022-08-20T09:14:00.428331,2022-08-20T09:14:02.653648,success,95745,Thread-2
norepinephrine_durations,15.330222129821777,2022-08-20T09:13:47.381594,2022-08-20T09:14:02.715642,success,95745,Thread-8
pivoted_oasis,0.14110279083251953,2022-08-20T09:14:02.655133,2022-08-20T09:14:02.807873,error,95745,Thread-2
ventilation_durations,0.26096630096435547,2022-08-20T09:14:02.808818,2022-08-20T09:14:03.087796,success,95745,Thread-2
meld,1.738346815109253,2022-08-20T09:14:01.582731,2022-08-20T09:14:03.324576,success,95745,Thread-7
qsofa,0.7359218597412109,2022-08-20T09:14:02.716476,2022-08-20T09:14:03.455310,success,95745,Thread-8
elixhauser_quan,23.334264039993286,2022-08-20T09:13:40.123564,2022-08-20T09:14:03.468010,success,95745,Thread-3
sirs,0.5907349586486816,2022-08-20T09:14:03.090201,2022-08-20T09:14:03.687749,success,95745,Thread-2
phenylephrine_durations,15.090357065200806,2022-08-20T09:13:48.999271,2022-08-20T09:14:04.110363,success,95745,Thread-5
heightweight,0.728769063949585,2022-08-20T09:14:03.456012,2022-08-20T09:14:04.751401,success,95745,Thread-8
mlods,1.091947078704834,2022-08-20T09:14:03.688573,2022-08-20T09:14:04.786443,success,95745,Thread-2
ventilation_first_day,0.7517342567443848,2022-08-20T09:14:04.114776,2022-08-20T09:14:04.870325,success,95745,Thread-5
phenylephrine_dose,16.768404483795166,2022-08-20T09:13:48.332803,2022-08-20T09:14:05.104742,success,95745,Thread-9
elixhauser_score_quan,0.43581461906433105,2022-08-20T09:14:04.752133,2022-08-20T09:14:05.191483,success,95745,Thread-8
epinephrine_dose,2.270594835281372,2022-08-20T09:14:03.325614,2022-08-20T09:14:05.610191,success,95745,Thread-7
uo,15.531296253204346,2022-08-20T09:13:52.512165,2022-08-20T09:14:08.052116,success,95745,Thread-11
urine_output_first_day,14.867963075637817,2022-08-20T09:13:53.300457,2022-08-20T09:14:08.174152,success,95745,Thread-4
pivoted_uo,17.47462487220764,2022-08-20T09:13:50.995229,2022-08-20T09:14:08.473687,success,95745,Thread-12
urine_output,15.662648439407349,2022-08-20T09:13:53.085732,2022-08-20T09:14:08.755728,success,95745,Thread-10
lods,1.167243242263794,2022-08-20T09:14:08.175540,2022-08-20T09:14:09.383389,success,95745,Thread-2
saps,2.299265146255493,2022-08-20T09:14:08.177398,2022-08-20T09:14:10.487562,success,95745,Thread-11
oasis,4.063374042510986,2022-08-20T09:14:08.177051,2022-08-20T09:14:12.263435,success,95745,Thread-7
sapsii,7.190680265426636,2022-08-20T09:14:08.175974,2022-08-20T09:14:15.371608,success,95745,Thread-5
norepinephrine_dose,15.465282678604126,2022-08-20T09:14:03.469187,2022-08-20T09:14:18.940547,success,95745,Thread-3
sofa,11.768077611923218,2022-08-20T09:14:08.176367,2022-08-20T09:14:19.966638,success,95745,Thread-9
apsiii,13.91147494316101,2022-08-20T09:14:08.176725,2022-08-20T09:14:22.098196,success,95745,Thread-8
vasopressor_durations,31.246128797531128,2022-08-20T09:13:55.559155,2022-08-20T09:14:26.808342,success,95745,Thread-6
abx_prescriptions_list,141.0237443447113,2022-08-20T09:13:38.799741,2022-08-20T09:15:59.829122,success,95745,Thread-1
ur_stg_3,137.89875984191895,2022-08-20T09:14:12.264403,2022-08-20T09:16:30.165988,success,95745,Thread-7
ur_stg_1,141.5604305267334,2022-08-20T09:14:08.757407,2022-08-20T09:16:30.321152,success,95745,Thread-4
ur_stg_11,145.04773688316345,2022-08-20T09:14:08.782474,2022-08-20T09:16:33.833228,success,95745,Thread-10
ur_stg_4,138.70749187469482,2022-08-20T09:14:15.372423,2022-08-20T09:16:34.082821,success,95745,Thread-5
ur_stg_6,134.32387518882751,2022-08-20T09:14:19.968239,2022-08-20T09:16:34.300045,success,95745,Thread-9
ur_stg2_3,5.229708194732666,2022-08-20T09:16:30.321999,2022-08-20T09:16:35.559294,success,95745,Thread-4
ur_stg_5,136.8191432952881,2022-08-20T09:14:18.941465,2022-08-20T09:16:35.764180,success,95745,Thread-3
ur_stg_10,148.3114686012268,2022-08-20T09:14:08.774460,2022-08-20T09:16:37.089073,success,95745,Thread-12
ur_stg_8,131.93526244163513,2022-08-20T09:14:26.809139,2022-08-20T09:16:38.751952,success,95745,Thread-6
ur_stg_7,137.4977948665619,2022-08-20T09:14:22.099459,2022-08-20T09:16:39.600161,success,95745,Thread-8
ur_stg_2,149.64898943901062,2022-08-20T09:14:10.488659,2022-08-20T09:16:40.140604,success,95745,Thread-11
ur_stg2_1,6.533319473266602,2022-08-20T09:16:33.834068,2022-08-20T09:16:41.039609,success,95745,Thread-10
ur_stg2_11,6.5785229206085205,2022-08-20T09:16:34.083484,2022-08-20T09:16:41.041388,success,95745,Thread-5
ur_stg2_4,6.3982415199279785,2022-08-20T09:16:34.300875,2022-08-20T09:16:41.042445,success,95745,Thread-9
ur_stg2_6,6.157066345214844,2022-08-20T09:16:35.559974,2022-08-20T09:16:41.719946,success,95745,Thread-4
ur_stg2_5,6.070680141448975,2022-08-20T09:16:35.765297,2022-08-20T09:16:41.844457,success,95745,Thread-3
ur_stg_12,153.17480945587158,2022-08-20T09:14:09.384269,2022-08-20T09:16:42.562221,success,95745,Thread-2
ur_stg2_10,5.530193328857422,2022-08-20T09:16:37.095628,2022-08-20T09:16:42.629041,success,95745,Thread-12
ur_stg2_8,4.805702209472656,2022-08-20T09:16:38.753026,2022-08-20T09:16:43.561828,success,95745,Thread-6
ur_stg2_2,3.781677484512329,2022-08-20T09:16:40.141417,2022-08-20T09:16:43.925460,success,95745,Thread-11
ur_stg2_7,4.384351968765259,2022-08-20T09:16:39.601131,2022-08-20T09:16:43.988192,success,95745,Thread-8
ur_stg2_12,2.7349259853363037,2022-08-20T09:16:42.564488,2022-08-20T09:16:45.302244,success,95745,Thread-5
suspicion_of_infection,21.381205797195435,2022-08-20T09:16:30.166714,2022-08-20T09:16:51.552035,success,95745,Thread-7
ur_stg_9,68.16454887390137,2022-08-20T09:15:59.829993,2022-08-20T09:17:07.997224,success,95745,Thread-1
ur_stg2_9,1.6348798274993896,2022-08-20T09:17:07.998176,2022-08-20T09:17:09.635946,success,95745,Thread-10
kdigo_uo,3.446307897567749,2022-08-20T09:17:09.637003,2022-08-20T09:17:13.085919,success,95745,Thread-3
kdigo_stages,7.816790819168091,2022-08-20T09:17:13.087253,2022-08-20T09:17:20.907233,success,95745,Thread-9
kdigo_stages_7day,0.982353687286377,2022-08-20T09:17:20.909362,2022-08-20T09:17:21.897403,success,95745,Thread-11
kdigo_stages_48hr,0.9849159717559814,2022-08-20T09:17:20.908676,2022-08-20T09:17:21.898353,success,95745,Thread-6
