node_name,execution_time,node_started_at,node_finished_at,node_status,dbt_pid,thread_name
icd9vagehistogram,0.46976423263549805,2022-08-20T08:42:17.956996,2022-08-20T08:42:18.430194,success,90972,Thread-2
icustay_days,0.056056976318359375,2022-08-20T08:42:18.431425,2022-08-20T08:42:18.492331,error,90972,Thread-2
icd9vicd9count,0.2666153907775879,2022-08-20T08:42:18.314789,2022-08-20T08:42:18.584047,success,90972,Thread-5
icd9vicd9agelimited,0.6751401424407959,2022-08-20T08:42:18.199370,2022-08-20T08:42:18.878274,success,90972,Thread-3
icustay_times,0.371553897857666,2022-08-20T08:42:18.584955,2022-08-20T08:42:18.969892,success,90972,Thread-5
isuprel_durations,0.15043139457702637,2022-08-20T08:42:18.879260,2022-08-20T08:42:19.033191,success,90972,Thread-3
elixhauser_quan,4.569636344909668,2022-08-20T08:42:14.850751,2022-08-20T08:42:19.423596,success,90972,Thread-4
icustay_detail,1.615839958190918,2022-08-20T08:42:18.493166,2022-08-20T08:42:20.112312,success,90972,Thread-2
kdigo_creatinine,1.5408999919891357,2022-08-20T08:42:18.970824,2022-08-20T08:42:20.521804,success,90972,Thread-5
min_surviving_bp,0.5492236614227295,2022-08-20T08:42:20.522515,2022-08-20T08:42:21.075002,success,90972,Thread-5
martin,2.165435552597046,2022-08-20T08:42:19.424348,2022-08-20T08:42:21.593978,success,90972,Thread-4
labs_first_day,2.635819435119629,2022-08-20T08:42:19.037941,2022-08-20T08:42:21.676592,success,90972,Thread-3
mortality,0.7006676197052002,2022-08-20T08:42:21.075840,2022-08-20T08:42:21.780360,success,90972,Thread-5
number_of_patients,0.11513328552246094,2022-08-20T08:42:21.781580,2022-08-20T08:42:21.907885,success,90972,Thread-5
milrinone_durations,1.8372418880462646,2022-08-20T08:42:20.115296,2022-08-20T08:42:21.956978,success,90972,Thread-2
neuroblock_dose,1.4910626411437988,2022-08-20T08:42:21.595189,2022-08-20T08:42:23.090489,success,90972,Thread-4
pivoted_bg,0.22813653945922852,2022-08-20T08:42:23.091723,2022-08-20T08:42:23.324166,success,90972,Thread-4
pivoted_fio2,0.10850238800048828,2022-08-20T08:42:23.325515,2022-08-20T08:42:23.438302,success,90972,Thread-4
pivoted_gcs,0.1409921646118164,2022-08-20T08:42:23.439241,2022-08-20T08:42:23.583770,success,90972,Thread-4
pivoted_height,0.12407875061035156,2022-08-20T08:42:23.585370,2022-08-20T08:42:23.713906,success,90972,Thread-4
pivoted_icp,0.1094965934753418,2022-08-20T08:42:23.714942,2022-08-20T08:42:23.828280,success,90972,Thread-4
pivoted_invasive_lines,0.3698387145996094,2022-08-20T08:42:23.829366,2022-08-20T08:42:24.203522,success,90972,Thread-4
pivoted_lab,0.2580685615539551,2022-08-20T08:42:24.204443,2022-08-20T08:42:24.466766,success,90972,Thread-4
pivoted_rrt,0.5674362182617188,2022-08-20T08:42:24.467702,2022-08-20T08:42:25.595062,success,90972,Thread-4
pivoted_sofa,0.057631492614746094,2022-08-20T08:42:25.596194,2022-08-20T08:42:25.657622,error,90972,Thread-4
norepinephrine_durations,7.237689733505249,2022-08-20T08:42:21.677841,2022-08-20T08:42:28.918900,success,90972,Thread-3
pivoted_vital,0.12768959999084473,2022-08-20T08:42:28.920056,2022-08-20T08:42:29.051435,success,90972,Thread-3
phenylephrine_dose,7.224047422409058,2022-08-20T08:42:21.909248,2022-08-20T08:42:29.137705,success,90972,Thread-5
potassium,0.555011510848999,2022-08-20T08:42:29.052130,2022-08-20T08:42:29.611145,success,90972,Thread-3
rr,0.45832300186157227,2022-08-20T08:42:29.611866,2022-08-20T08:42:30.075531,success,90972,Thread-3
phenylephrine_durations,8.111192464828491,2022-08-20T08:42:21.958798,2022-08-20T08:42:30.076782,success,90972,Thread-2
sbp,0.4109227657318115,2022-08-20T08:42:30.078063,2022-08-20T08:42:30.493688,success,90972,Thread-2
sodium,0.40081024169921875,2022-08-20T08:42:30.494379,2022-08-20T08:42:30.898785,success,90972,Thread-2
temp,0.33466386795043945,2022-08-20T08:42:30.899737,2022-08-20T08:42:31.238018,success,90972,Thread-2
rbc_transfusion,2.263287305831909,2022-08-20T08:42:29.138737,2022-08-20T08:42:31.405566,success,90972,Thread-5
rrt_first_day,2.295308828353882,2022-08-20T08:42:30.076212,2022-08-20T08:42:32.376255,success,90972,Thread-3
pivoted_uo,7.6318418979644775,2022-08-20T08:42:25.658571,2022-08-20T08:42:33.293983,success,90972,Thread-4
vasopressin_dose,2.626059055328369,2022-08-20T08:42:33.295250,2022-08-20T08:42:35.925505,success,90972,Thread-4
urine_output,6.7093400955200195,2022-08-20T08:42:31.406521,2022-08-20T08:42:38.119527,success,90972,Thread-5
vasopressin_durations,2.3757386207580566,2022-08-20T08:42:35.926659,2022-08-20T08:42:38.306255,success,90972,Thread-4
ventilation_classification,0.1953897476196289,2022-08-20T08:42:38.307280,2022-08-20T08:42:38.506929,success,90972,Thread-4
vitals_first_day,0.12343978881835938,2022-08-20T08:42:38.508089,2022-08-20T08:42:38.636222,success,90972,Thread-4
uo,7.771766662597656,2022-08-20T08:42:31.238923,2022-08-20T08:42:39.014431,success,90972,Thread-2
wbc,0.5463545322418213,2022-08-20T08:42:38.637594,2022-08-20T08:42:39.189368,success,90972,Thread-4
blood_gas_first_day_arterial,0.16939544677734375,2022-08-20T08:42:39.015642,2022-08-20T08:42:39.191985,success,90972,Thread-2
weight_durations,0.13074874877929688,2022-08-20T08:42:39.193534,2022-08-20T08:42:39.328426,success,90972,Thread-2
height_first_day,0.4053640365600586,2022-08-20T08:42:39.191130,2022-08-20T08:42:39.611037,success,90972,Thread-4
weight_first_day,0.32497549057006836,2022-08-20T08:42:39.329835,2022-08-20T08:42:39.659721,success,90972,Thread-2
elixhauser_score_ahrq,0.2935788631439209,2022-08-20T08:42:39.612004,2022-08-20T08:42:39.913779,success,90972,Thread-4
elixhauser_score_quan,0.2761805057525635,2022-08-20T08:42:39.914814,2022-08-20T08:42:40.194082,success,90972,Thread-4
urine_output_first_day,8.272642612457275,2022-08-20T08:42:32.378073,2022-08-20T08:42:40.654309,success,90972,Thread-3
pivoted_bg_art,0.09717512130737305,2022-08-20T08:42:40.654991,2022-08-20T08:42:40.754908,success,90972,Thread-3
pivoted_oasis,0.0427098274230957,2022-08-20T08:42:40.755515,2022-08-20T08:42:40.800727,error,90972,Thread-3
meld,0.7015042304992676,2022-08-20T08:42:40.194755,2022-08-20T08:42:41.374562,success,90972,Thread-4
icustay_hours,1.449869155883789,2022-08-20T08:42:39.661008,2022-08-20T08:42:41.376411,success,90972,Thread-2
vasopressor_durations,15.196173191070557,2022-08-20T08:42:38.120579,2022-08-20T08:42:53.320636,success,90972,Thread-5
abx_prescriptions_list,70.05555772781372,2022-08-20T08:42:08.019793,2022-08-20T08:43:18.080485,success,90972,Thread-1
ur_stg_1,154.37902522087097,2022-08-20T08:42:40.801883,2022-08-20T08:45:15.184087,success,90972,Thread-3
ventilation_durations,0.14914894104003906,2022-08-20T08:45:15.185198,2022-08-20T08:45:15.337852,success,90972,Thread-3
qsofa,0.24192285537719727,2022-08-20T08:45:15.339002,2022-08-20T08:45:15.584348,success,90972,Thread-3
sirs,0.25364208221435547,2022-08-20T08:45:15.585306,2022-08-20T08:45:15.841776,success,90972,Thread-3
ur_stg_3,155.4080617427826,2022-08-20T08:42:41.379719,2022-08-20T08:45:16.795340,success,90972,Thread-2
heightweight,0.22660136222839355,2022-08-20T08:45:16.796531,2022-08-20T08:45:17.028148,success,90972,Thread-2
epinephrine_dose,1.4862005710601807,2022-08-20T08:45:15.842839,2022-08-20T08:45:17.332570,success,90972,Thread-3
ur_stg_2,159.18673038482666,2022-08-20T08:42:41.378262,2022-08-20T08:45:20.572062,success,90972,Thread-4
norepinephrine_dose,7.032130002975464,2022-08-20T08:45:17.029426,2022-08-20T08:45:24.065003,success,90972,Thread-2
lods,0.5509834289550781,2022-08-20T08:45:24.065751,2022-08-20T08:45:24.620556,success,90972,Thread-2
mlods,0.5270884037017822,2022-08-20T08:45:24.621608,2022-08-20T08:45:25.152212,success,90972,Thread-2
ur_stg2_1,5.963293552398682,2022-08-20T08:45:20.573317,2022-08-20T08:45:26.540430,success,90972,Thread-4
ur_stg_4,154.6219253540039,2022-08-20T08:42:53.321870,2022-08-20T08:45:27.947518,success,90972,Thread-5
ventilation_first_day,0.26010680198669434,2022-08-20T08:45:27.948476,2022-08-20T08:45:28.212529,success,90972,Thread-5
sapsii,3.131934404373169,2022-08-20T08:45:25.153117,2022-08-20T08:45:28.288440,success,90972,Thread-2
sofa,5.460232257843018,2022-08-20T08:45:26.541444,2022-08-20T08:45:32.004803,success,90972,Thread-4
ur_stg2_3,5.604706048965454,2022-08-20T08:45:28.214046,2022-08-20T08:45:33.823264,success,90972,Thread-5
ur_stg2_4,5.634888410568237,2022-08-20T08:45:28.289548,2022-08-20T08:45:33.927600,success,90972,Thread-2
suspicion_of_infection,18.009641647338867,2022-08-20T08:45:17.333724,2022-08-20T08:45:35.347418,success,90972,Thread-3
oasis,1.708714246749878,2022-08-20T08:45:35.348373,2022-08-20T08:45:37.059725,success,90972,Thread-3
saps,0.7957415580749512,2022-08-20T08:45:37.060624,2022-08-20T08:45:37.859319,success,90972,Thread-3
ur_stg2_5,5.905333518981934,2022-08-20T08:45:32.005457,2022-08-20T08:45:37.914115,success,90972,Thread-4
ur_stg2_2,5.746014833450317,2022-08-20T08:45:33.823946,2022-08-20T08:45:39.572527,success,90972,Thread-5
apsiii,6.039549112319946,2022-08-20T08:45:33.928472,2022-08-20T08:45:39.971030,success,90972,Thread-2
kdigo_uo,4.297789812088013,2022-08-20T08:45:39.573459,2022-08-20T08:45:43.874377,success,90972,Thread-3
ur_stg_5,148.47626280784607,2022-08-20T08:43:18.081701,2022-08-20T08:45:46.561391,success,90972,Thread-1
kdigo_stages,6.792033433914185,2022-08-20T08:45:43.875662,2022-08-20T08:45:51.357156,success,90972,Thread-5
kdigo_stages_48hr,0.8453769683837891,2022-08-20T08:45:51.359723,2022-08-20T08:45:52.211666,success,90972,Thread-2
kdigo_stages_7day,0.8428068161010742,2022-08-20T08:45:51.363465,2022-08-20T08:45:52.214296,success,90972,Thread-3
