code,execution_time,level,msg,pid,thread_name,ts,materialized,node_finished_at,node_name,node_path,node_started_at,node_status,resource_type,rows_affected,failures,message
Q030,,debug,Began compiling node model.mimic.vitals_first_day,64548,Thread-1,2022-07-29T23:00:38.400307Z,table,null,vitals_first_day,firstday/vitals_first_day.sql,2022-07-29T23:00:38.396379,compiling,model,,,
E016,,debug,"On model.mimic.vitals_first_day: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.vitals_first_day""} */


  create  table ""mimic"".""public"".""vitals_first_day__dbt_tmp""
  as (
    -- This query pivots the vital signs for the first 24 hours of a patient's stay
-- Vital signs include heart rate, blood pressure, respiration rate, and temperature

SELECT pvt.subject_id, pvt.hadm_id, pvt.icustay_id

-- Easier names
, min(case when VitalID = 1 then valuenum ELSE NULL END) AS heartrate_min
, max(case when VitalID = 1 then valuenum ELSE NULL END) AS heartrate_max
, avg(case when VitalID = 1 then valuenum ELSE NULL END) AS heartrate_mean
, min(case when VitalID = 2 then valuenum ELSE NULL END) AS sysbp_min
, max(case when VitalID = 2 then valuenum ELSE NULL END) AS sysbp_max
, avg(case when VitalID = 2 then valuenum ELSE NULL END) AS sysbp_mean
, min(case when VitalID = 3 then valuenum ELSE NULL END) AS diasbp_min
, max(case when VitalID = 3 then valuenum ELSE NULL END) AS diasbp_max
, avg(case when VitalID = 3 then valuenum ELSE NULL END) AS diasbp_mean
, min(case when VitalID = 4 then valuenum ELSE NULL END) AS meanbp_min
, max(case when VitalID = 4 then valuenum ELSE NULL END) AS meanbp_max
, avg(case when VitalID = 4 then valuenum ELSE NULL END) AS meanbp_mean
, min(case when VitalID = 5 then valuenum ELSE NULL END) AS resprate_min
, max(case when VitalID = 5 then valuenum ELSE NULL END) AS resprate_max
, avg(case when VitalID = 5 then valuenum ELSE NULL END) AS resprate_mean
, min(case when VitalID = 6 then valuenum ELSE NULL END) AS tempc_min
, max(case when VitalID = 6 then valuenum ELSE NULL END) AS tempc_max
, avg(case when VitalID = 6 then valuenum ELSE NULL END) AS tempc_mean
, min(case when VitalID = 7 then valuenum ELSE NULL END) AS spo2_min
, max(case when VitalID = 7 then valuenum ELSE NULL END) AS spo2_max
, avg(case when VitalID = 7 then valuenum ELSE NULL END) AS spo2_mean
, min(case when VitalID = 8 then valuenum ELSE NULL END) AS glucose_min
, max(case when VitalID = 8 then valuenum ELSE NULL END) AS glucose_max
, avg(case when VitalID = 8 then valuenum ELSE NULL END) AS glucose_mean

FROM  (
  select ie.subject_id, ie.hadm_id, ie.icustay_id
  , case
    when itemid in (211,220045) and valuenum > 0 and valuenum < 300 then 1 -- HeartRate
    when itemid in (51,442,455,6701,220179,220050) and valuenum > 0 and valuenum < 400 then 2 -- SysBP
    when itemid in (8368,8440,8441,8555,220180,220051) and valuenum > 0 and valuenum < 300 then 3 -- DiasBP
    when itemid in (456,52,6702,443,220052,220181,225312) and valuenum > 0 and valuenum < 300 then 4 -- MeanBP
    when itemid in (615,618,220210,224690) and valuenum > 0 and valuenum < 70 then 5 -- RespRate
    when itemid in (223761,678) and valuenum > 70 and valuenum < 120  then 6 -- TempF, converted to degC in valuenum call
    when itemid in (223762,676) and valuenum > 10 and valuenum < 50  then 6 -- TempC
    when itemid in (646,220277) and valuenum > 0 and valuenum <= 100 then 7 -- SpO2
    when itemid in (807,811,1529,3745,3744,225664,220621,226537) and valuenum > 0 then 8 -- Glucose

    else null end as vitalid
      -- convert F to C
  , case when itemid in (223761,678) then (valuenum-32)/1.8 else valuenum end as valuenum

  from icustays ie
  left join chartevents ce
  on ie.icustay_id = ce.icustay_id
  and ce.charttime between ie.intime and DATETIME_ADD(ie.intime, INTERVAL '1 DAY')
  and DATETIME_DIFF(ce.charttime, ie.intime, 'SECOND') > 0
  and DATETIME_DIFF(ce.charttime, ie.intime, 'HOUR') <= 24
  -- exclude rows marked as error
  and (ce.error IS NULL or ce.error = 0)
  where ce.itemid in
  (
  -- HEART RATE
  211, --""Heart Rate""
  220045, --""Heart Rate""

  -- Systolic/diastolic

  51, --	Arterial BP [Systolic]
  442, --	Manual BP [Systolic]
  455, --	NBP [Systolic]
  6701, --	Arterial BP #2 [Systolic]
  220179, --	Non Invasive Blood Pressure systolic
  220050, --	Arterial Blood Pressure systolic

  8368, --	Arterial BP [Diastolic]
  8440, --	Manual BP [Diastolic]
  8441, --	NBP [Diastolic]
  8555, --	Arterial BP #2 [Diastolic]
  220180, --	Non Invasive Blood Pressure diastolic
  220051, --	Arterial Blood Pressure diastolic


  -- MEAN ARTERIAL PRESSURE
  456, --""NBP Mean""
  52, --""Arterial BP Mean""
  6702, --	Arterial BP Mean #2
  443, --	Manual BP Mean(calc)
  220052, --""Arterial Blood Pressure mean""
  220181, --""Non Invasive Blood Pressure mean""
  225312, --""ART BP mean""

  -- RESPIRATORY RATE
  618,--	Respiratory Rate
  615,--	Resp Rate (Total)
  220210,--	Respiratory Rate
  224690, --	Respiratory Rate (Total)


  -- SPO2, peripheral
  646, 220277,

  -- GLUCOSE, both lab and fingerstick
  807,--	Fingerstick Glucose
  811,--	Glucose (70-105)
  1529,--	Glucose
  3745,--	BloodGlucose
  3744,--	Blood Glucose
  225664,--	Glucose finger stick
  220621,--	Glucose (serum)
  226537,--	Glucose (whole blood)

  -- TEMPERATURE
  223762, -- ""Temperature Celsius""
  676,	-- ""Temperature C""
  223761, -- ""Temperature Fahrenheit""
  678 --	""Temperature F""

  )
) pvt
group by pvt.subject_id, pvt.hadm_id, pvt.icustay_id
order by pvt.subject_id, pvt.hadm_id, pvt.icustay_id
  );",64548,Thread-1,2022-07-29T23:00:38.430749Z
E017,,debug,SQL status: SELECT 0 in 0.02 seconds,64548,Thread-1,2022-07-29T23:00:38.453064Z
E015,,debug,"Using postgres connection ""model.mimic.vitals_first_day""",64548,Thread-1,2022-07-29T23:00:38.457731Z
E016,,debug,"On model.mimic.vitals_first_day: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.vitals_first_day""} */
alter table ""mimic"".""public"".""vitals_first_day"" rename to ""vitals_first_day__dbt_backup""",64548,Thread-1,2022-07-29T23:00:38.457993Z
E017,,debug,SQL status: ALTER TABLE in 0.0 seconds,64548,Thread-1,2022-07-29T23:00:38.459335Z
E015,,debug,"Using postgres connection ""model.mimic.vitals_first_day""",64548,Thread-1,2022-07-29T23:00:38.464803Z
E016,,debug,"On model.mimic.vitals_first_day: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.vitals_first_day""} */
alter table ""mimic"".""public"".""vitals_first_day__dbt_tmp"" rename to ""vitals_first_day""",64548,Thread-1,2022-07-29T23:00:38.465081Z
E017,,debug,SQL status: ALTER TABLE in 0.0 seconds,64548,Thread-1,2022-07-29T23:00:38.466203Z
E018,,debug,On model.mimic.vitals_first_day: COMMIT,64548,Thread-1,2022-07-29T23:00:38.470672Z
E015,,debug,"Using postgres connection ""model.mimic.vitals_first_day""",64548,Thread-1,2022-07-29T23:00:38.470934Z
E016,,debug,On model.mimic.vitals_first_day: COMMIT,64548,Thread-1,2022-07-29T23:00:38.471168Z
E017,,debug,SQL status: COMMIT in 0.0 seconds,64548,Thread-1,2022-07-29T23:00:38.472736Z
E015,,debug,"Using postgres connection ""model.mimic.vitals_first_day""",64548,Thread-1,2022-07-29T23:00:38.475194Z
E016,,debug,"On model.mimic.vitals_first_day: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.vitals_first_day""} */
drop table if exists ""mimic"".""public"".""vitals_first_day__dbt_backup"" cascade",64548,Thread-1,2022-07-29T23:00:38.475446Z
E017,,debug,SQL status: DROP TABLE in 0.0 seconds,64548,Thread-1,2022-07-29T23:00:38.477878Z
Z010,,debug,finished collecting timing info,64548,Thread-1,2022-07-29T23:00:38.482419Z
E010,,debug,On model.mimic.vitals_first_day: Close,64548,Thread-1,2022-07-29T23:00:38.482847Z
Z040,,debug,"Sending event: {'category': 'dbt', 'action': 'run_model', 'label': '1fc17614-c4ac-4308-83ff-170fd628080c', 'context': [<snowplow_tracker.self_describing_json.SelfDescribingJson object at 0x7f184c57cdc0>]}",64548,Thread-1,2022-07-29T23:00:38.483946Z
Q012,0,info,8 of 10 OK created table model public.vitals_first_day ......................... [[32mSELECT 0[0m in 0.09s],64548,Thread-1,2022-07-29T23:00:38.484745Z,table,null,vitals_first_day,firstday/vitals_first_day.sql,2022-07-29T23:00:38.396379,compiling,model,,,
Q024,0.08514904975891113,debug,Finished running node model.mimic.vitals_first_day,64548,Thread-1,2022-07-29T23:00:38.485852Z,table,2022-07-29T23:00:38.485566,vitals_first_day,firstday/vitals_first_day.sql,2022-07-29T23:00:38.396379,success,model,,,
Q023,,debug,Began running node model.mimic.weight_first_day,64548,Thread-1,2022-07-29T23:00:38.486616Z,table,null,weight_first_day,firstday/weight_first_day.sql,2022-07-29T23:00:38.486521,started,model,,,
Q033,,info,9 of 10 START table model public.weight_first_day .............................. [RUN],64548,Thread-1,2022-07-29T23:00:38.487752Z,table,null,weight_first_day,firstday/weight_first_day.sql,2022-07-29T23:00:38.486521,started,model,,,
E005,,debug,"Acquiring new postgres connection ""model.mimic.weight_first_day""",64548,Thread-1,2022-07-29T23:00:38.488999Z
Q030,,debug,Began compiling node model.mimic.weight_first_day,64548,Thread-1,2022-07-29T23:00:38.489311Z,table,null,weight_first_day,firstday/weight_first_day.sql,2022-07-29T23:00:38.486521,compiling,model,,,
Q027,,debug,Compiling model.mimic.weight_first_day,64548,Thread-1,2022-07-29T23:00:38.489515Z
Q028,,debug,"Writing injected SQL for node ""model.mimic.weight_first_day""",64548,Thread-1,2022-07-29T23:00:38.492422Z
Z010,,debug,finished collecting timing info,64548,Thread-1,2022-07-29T23:00:38.493580Z
Q031,,debug,Began executing node model.mimic.weight_first_day,64548,Thread-1,2022-07-29T23:00:38.494112Z,table,null,weight_first_day,firstday/weight_first_day.sql,null,executing,model,,,
M012,,debug,"Writing runtime SQL for node ""model.mimic.weight_first_day""",64548,Thread-1,2022-07-29T23:00:38.507120Z
E015,,debug,"Using postgres connection ""model.mimic.weight_first_day""",64548,Thread-1,2022-07-29T23:00:38.508686Z
E016,,debug,On model.mimic.weight_first_day: BEGIN,64548,Thread-1,2022-07-29T23:00:38.509470Z
E037,,debug,"Opening a new connection, currently in state closed",64548,Thread-1,2022-07-29T23:00:38.509681Z
E017,,debug,SQL status: BEGIN in 0.01 seconds,64548,Thread-1,2022-07-29T23:00:38.522475Z
E015,,debug,"Using postgres connection ""model.mimic.weight_first_day""",64548,Thread-1,2022-07-29T23:00:38.523204Z
E016,,debug,"On model.mimic.weight_first_day: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.weight_first_day""} */


  create  table ""mimic"".""public"".""weight_first_day__dbt_tmp""
  as (
    -- This query extracts weights for adult ICU patients on their first ICU day.
-- It does *not* use any information after the first ICU day, as weight is
-- sometimes used to monitor fluid balance.

-- ** Requires the echodata view, generated by concepts/echo-data.sql

with ce as
(
    SELECT
      c.icustay_id
      -- we take the avg value from roughly first day
      -- TODO: eliminate obvious outliers if there is a reasonable weight
      -- (e.g. weight of 180kg and 90kg would remove 180kg instead of taking the median)
      , AVG(VALUENUM) as Weight_Admit
    FROM chartevents c
    inner join icustays ie
        on c.icustay_id = ie.icustay_id
        and c.charttime <= DATETIME_ADD(ie.intime, INTERVAL '1' DAY)
        and c.charttime > DATETIME_SUB(ie.intime, INTERVAL '1' DAY) -- some fuzziness for admit time
    WHERE c.valuenum IS NOT NULL
    AND c.itemid in (762,226512) -- Admit Wt
    AND c.valuenum != 0
    -- exclude rows marked as error
    AND (c.error IS NULL OR c.error = 0)
    group by c.icustay_id
)
, dwt as
(
    SELECT
      c.icustay_id
      , AVG(VALUENUM) as Weight_Daily
    FROM chartevents c
    INNER JOIN icustays ie
        on c.icustay_id = ie.icustay_id
        and c.charttime <= DATETIME_ADD(ie.intime, INTERVAL '1' DAY)
        and c.charttime > DATETIME_SUB(ie.intime, INTERVAL '1' DAY) -- some fuzziness for admit time
    WHERE c.valuenum IS NOT NULL
    AND c.itemid in (763,224639) -- Daily Weight
    AND c.valuenum != 0
    -- exclude rows marked as error
    AND (c.error IS NULL OR c.error = 0)
    group by c.icustay_id
)
-- we split in-hospital/out of hospital echoes as we would like to prioritize in-hospital data
, echo_hadm as
(
    select
        ie.icustay_id
        , 0.453592*AVG(weight) as Weight_EchoInHosp
    from ""mimic"".""public"".""echo_data"" ec
    inner join icustays ie
        on ec.hadm_id = ie.hadm_id
        and ec.charttime < DATETIME_ADD(ie.intime, INTERVAL '1' DAY)
    where
            ec.HADM_ID is not null
        and ec.weight is not null
    group by ie.icustay_id
)
, echo_nohadm as
(
    select
        ie.icustay_id
        , 0.453592*AVG(weight) as Weight_EchoPreHosp
    from ""mimic"".""public"".""echo_data"" ec
    inner join icustays ie
        on ie.subject_id = ec.subject_id
        and ie.intime < DATETIME_ADD(ec.charttime, INTERVAL '1' MONTH)
        and ie.intime > ec.charttime
    where
            ec.HADM_ID is null
        and ec.weight is not null
    group by ie.icustay_id
)
select
    ie.icustay_id
    , round(cast(
    case
        when ce.icustay_id is not null
            then ce.Weight_Admit
        when dwt.icustay_id is not null
            then dwt.Weight_Daily
        when eh.icustay_id is not null
            then eh.Weight_EchoInHosp
        when enh.icustay_id is not null
            then enh.Weight_EchoPreHosp
        else null end
        as numeric), 2)
    as weight

    -- components
    , ce.weight_admit
    , dwt.weight_daily
    , eh.weight_echoinhosp
    , enh.weight_echoprehosp

FROM icustays ie

-- filter to only adults
inner join patients pat
    on ie.subject_id = pat.subject_id
    and ie.intime > DATETIME_ADD(pat.dob, INTERVAL '1' YEAR)

-- admission weight
left join ce
    on ie.icustay_id = ce.icustay_id

-- daily weights
left join dwt
    on ie.icustay_id = dwt.icustay_id

-- in-hospital echo weight
left join echo_hadm eh
    on ie.icustay_id = eh.icustay_id

-- pre-hospitalization echo weights
left join echo_nohadm enh
    on ie.icustay_id = enh.icustay_id
order by ie.icustay_id
  );",64548,Thread-1,2022-07-29T23:00:38.524027Z
E017,,debug,SQL status: SELECT 53432 in 0.18 seconds,64548,Thread-1,2022-07-29T23:00:38.705018Z
E015,,debug,"Using postgres connection ""model.mimic.weight_first_day""",64548,Thread-1,2022-07-29T23:00:38.710763Z
E016,,debug,"On model.mimic.weight_first_day: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.weight_first_day""} */
alter table ""mimic"".""public"".""weight_first_day"" rename to ""weight_first_day__dbt_backup""",64548,Thread-1,2022-07-29T23:00:38.711042Z
E017,,debug,SQL status: ALTER TABLE in 0.0 seconds,64548,Thread-1,2022-07-29T23:00:38.712095Z
E015,,debug,"Using postgres connection ""model.mimic.weight_first_day""",64548,Thread-1,2022-07-29T23:00:38.717385Z
E016,,debug,"On model.mimic.weight_first_day: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.weight_first_day""} */
alter table ""mimic"".""public"".""weight_first_day__dbt_tmp"" rename to ""weight_first_day""",64548,Thread-1,2022-07-29T23:00:38.717652Z
E017,,debug,SQL status: ALTER TABLE in 0.0 seconds,64548,Thread-1,2022-07-29T23:00:38.718729Z
E018,,debug,On model.mimic.weight_first_day: COMMIT,64548,Thread-1,2022-07-29T23:00:38.722608Z
E015,,debug,"Using postgres connection ""model.mimic.weight_first_day""",64548,Thread-1,2022-07-29T23:00:38.722905Z
E016,,debug,On model.mimic.weight_first_day: COMMIT,64548,Thread-1,2022-07-29T23:00:38.723160Z
E017,,debug,SQL status: COMMIT in 0.01 seconds,64548,Thread-1,2022-07-29T23:00:38.729707Z
E015,,debug,"Using postgres connection ""model.mimic.weight_first_day""",64548,Thread-1,2022-07-29T23:00:38.732368Z
E016,,debug,"On model.mimic.weight_first_day: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.weight_first_day""} */
drop table if exists ""mimic"".""public"".""weight_first_day__dbt_backup"" cascade",64548,Thread-1,2022-07-29T23:00:38.732595Z
E017,,debug,SQL status: DROP TABLE in 0.0 seconds,64548,Thread-1,2022-07-29T23:00:38.734973Z
Z010,,debug,finished collecting timing info,64548,Thread-1,2022-07-29T23:00:38.737741Z
E010,,debug,On model.mimic.weight_first_day: Close,64548,Thread-1,2022-07-29T23:00:38.738000Z
Z040,,debug,"Sending event: {'category': 'dbt', 'action': 'run_model', 'label': '1fc17614-c4ac-4308-83ff-170fd628080c', 'context': [<snowplow_tracker.self_describing_json.SelfDescribingJson object at 0x7f184c54abe0>]}",64548,Thread-1,2022-07-29T23:00:38.738660Z
Q012,0,info,9 of 10 OK created table model public.weight_first_day ......................... [[32mSELECT 53432[0m in 0.25s],64548,Thread-1,2022-07-29T23:00:38.739375Z,table,null,weight_first_day,firstday/weight_first_day.sql,2022-07-29T23:00:38.486521,compiling,model,,,
Q024,0.24984216690063477,debug,Finished running node model.mimic.weight_first_day,64548,Thread-1,2022-07-29T23:00:38.740079Z,table,2022-07-29T23:00:38.739897,weight_first_day,firstday/weight_first_day.sql,2022-07-29T23:00:38.486521,success,model,,,
Q023,,debug,Began running node model.mimic.blood_gas_first_day_arterial,64548,Thread-1,2022-07-29T23:00:38.740737Z,table,null,blood_gas_first_day_arterial,firstday/blood_gas_first_day_arterial.sql,2022-07-29T23:00:38.740599,started,model,,,
Q033,,info,10 of 10 START table model public.blood_gas_first_day_arterial ................. [RUN],64548,Thread-1,2022-07-29T23:00:38.741422Z,table,null,blood_gas_first_day_arterial,firstday/blood_gas_first_day_arterial.sql,2022-07-29T23:00:38.740599,started,model,,,
E005,,debug,"Acquiring new postgres connection ""model.mimic.blood_gas_first_day_arterial""",64548,Thread-1,2022-07-29T23:00:38.742555Z
Q030,,debug,Began compiling node model.mimic.blood_gas_first_day_arterial,64548,Thread-1,2022-07-29T23:00:38.743066Z,table,null,blood_gas_first_day_arterial,firstday/blood_gas_first_day_arterial.sql,2022-07-29T23:00:38.740599,compiling,model,,,
Q027,,debug,Compiling model.mimic.blood_gas_first_day_arterial,64548,Thread-1,2022-07-29T23:00:38.743351Z
Q028,,debug,"Writing injected SQL for node ""model.mimic.blood_gas_first_day_arterial""",64548,Thread-1,2022-07-29T23:00:38.747163Z
Z010,,debug,finished collecting timing info,64548,Thread-1,2022-07-29T23:00:38.747839Z
Q031,,debug,Began executing node model.mimic.blood_gas_first_day_arterial,64548,Thread-1,2022-07-29T23:00:38.748156Z,table,null,blood_gas_first_day_arterial,firstday/blood_gas_first_day_arterial.sql,null,executing,model,,,
M012,,debug,"Writing runtime SQL for node ""model.mimic.blood_gas_first_day_arterial""",64548,Thread-1,2022-07-29T23:00:38.756308Z
E015,,debug,"Using postgres connection ""model.mimic.blood_gas_first_day_arterial""",64548,Thread-1,2022-07-29T23:00:38.757288Z
E016,,debug,On model.mimic.blood_gas_first_day_arterial: BEGIN,64548,Thread-1,2022-07-29T23:00:38.757595Z
E037,,debug,"Opening a new connection, currently in state closed",64548,Thread-1,2022-07-29T23:00:38.757895Z
E017,,debug,SQL status: BEGIN in 0.01 seconds,64548,Thread-1,2022-07-29T23:00:38.765928Z
E015,,debug,"Using postgres connection ""model.mimic.blood_gas_first_day_arterial""",64548,Thread-1,2022-07-29T23:00:38.766347Z
E016,,debug,"On model.mimic.blood_gas_first_day_arterial: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.blood_gas_first_day_arterial""} */


  create  table ""mimic"".""public"".""blood_gas_first_day_arterial__dbt_tmp""
  as (
    with stg_spo2 as
(
  select subject_id, hadm_id, icustay_id, charttime
    -- max here is just used to group SpO2 by charttime
    , max(case when valuenum <= 0 or valuenum > 100 then null else valuenum end) as SpO2
  FROM chartevents
  -- o2 sat
  where ITEMID in
  (
    646 -- SpO2
  , 220277 -- O2 saturation pulseoxymetry
  )
  group by subject_id, hadm_id, icustay_id, charttime
)
, stg_fio2 as
(
  select subject_id, hadm_id, icustay_id, charttime
    -- pre-process the FiO2s to ensure they are between 21-100%
    , max(
        case
          when itemid = 223835
            then case
              when valuenum > 0 and valuenum <= 1
                then valuenum * 100
              -- improperly input data - looks like O2 flow in litres
              when valuenum > 1 and valuenum < 21
                then null
              when valuenum >= 21 and valuenum <= 100
                then valuenum
              else null end -- unphysiological
        when itemid in (3420, 3422)
        -- all these values are well formatted
            then valuenum
        when itemid = 190 and valuenum > 0.20 and valuenum < 1
        -- well formatted but not in %
            then valuenum * 100
      else null end
    ) as fio2_chartevents
  FROM chartevents
  where ITEMID in
  (
    3420 -- FiO2
  , 190 -- FiO2 set
  , 223835 -- Inspired O2 Fraction (FiO2)
  , 3422 -- FiO2 [measured]
  )
  -- exclude rows marked as error
  AND (error IS NULL OR error = 0)
  group by subject_id, hadm_id, icustay_id, charttime
)
, stg2 as
(
select bg.*
  , ROW_NUMBER() OVER (partition by bg.icustay_id, bg.charttime order by s1.charttime DESC) as lastRowSpO2
  , s1.spo2
from ""mimic"".""public"".""blood_gas_first_day"" bg
left join stg_spo2 s1
  -- same patient
  on  bg.icustay_id = s1.icustay_id
  -- spo2 occurred at most 2 hours before this blood gas
  and s1.charttime >= DATETIME_SUB(bg.charttime, INTERVAL '2' HOUR)
  and s1.charttime <= bg.charttime
where bg.po2 is not null
)
, stg3 as
(
select bg.*
  , ROW_NUMBER() OVER (partition by bg.icustay_id, bg.charttime order by s2.charttime DESC) as lastRowFiO2
  , s2.fio2_chartevents

  -- create our specimen prediction
  ,  1/(1+exp(-(-0.02544
  +    0.04598 * po2
  + coalesce(-0.15356 * spo2             , -0.15356 *   97.49420 +    0.13429)
  + coalesce( 0.00621 * fio2_chartevents ,  0.00621 *   51.49550 +   -0.24958)
  + coalesce( 0.10559 * hemoglobin       ,  0.10559 *   10.32307 +    0.05954)
  + coalesce( 0.13251 * so2              ,  0.13251 *   93.66539 +   -0.23172)
  + coalesce(-0.01511 * pco2             , -0.01511 *   42.08866 +   -0.01630)
  + coalesce( 0.01480 * fio2             ,  0.01480 *   63.97836 +   -0.31142)
  + coalesce(-0.00200 * aado2            , -0.00200 *  442.21186 +   -0.01328)
  + coalesce(-0.03220 * bicarbonate      , -0.03220 *   22.96894 +   -0.06535)
  + coalesce( 0.05384 * totalco2         ,  0.05384 *   24.72632 +   -0.01405)
  + coalesce( 0.08202 * lactate          ,  0.08202 *    3.06436 +    0.06038)
  + coalesce( 0.10956 * ph               ,  0.10956 *    7.36233 +   -0.00617)
  + coalesce( 0.00848 * o2flow           ,  0.00848 *    7.59362 +   -0.35803)
  ))) as SPECIMEN_PROB
from stg2 bg
left join stg_fio2 s2
  -- same patient
  on  bg.icustay_id = s2.icustay_id
  -- fio2 occurred at most 4 hours before this blood gas
  and s2.charttime between DATETIME_SUB(bg.charttime, INTERVAL '4' HOUR) and bg.charttime
where bg.lastRowSpO2 = 1 -- only the row with the most recent SpO2 (if no SpO2 found lastRowSpO2 = 1)
)

select subject_id, hadm_id,
icustay_id, charttime
, specimen -- raw data indicating sample type, only present 80% of the time

-- prediction of specimen for missing data
, case
      when SPECIMEN is not null then SPECIMEN
      when SPECIMEN_PROB > 0.75 then 'ART'
    else null end as SPECIMEN_PRED
, specimen_prob
-- oxygen related parameters
, so2, spo2 -- note spo2 is FROM chartevents
, po2, pco2
, fio2_chartevents, fio2
, aado2
-- also calculate AADO2
, case
    when  PO2 is not null
      and pco2 is not null
      and coalesce(fio2, fio2_chartevents) is not null
     -- multiple by 100 because FiO2 is in a % but should be a fraction
      then (coalesce(fio2, fio2_chartevents)/100) * (760 - 47) - (pco2/0.8) - po2
    else null
  end as AADO2_calc
, case
    when PO2 is not null and coalesce(fio2, fio2_chartevents) is not null
     -- multiply by 100 because FiO2 is in a % but should be a fraction
      then 100*PO2/(coalesce(fio2, fio2_chartevents))
    else null
  end as PaO2FiO2
-- acid-base parameters
, ph, baseexcess
, bicarbonate, totalco2

-- blood count parameters
, hematocrit
, hemoglobin
, carboxyhemoglobin
, methemoglobin

-- chemistry
, chloride, calcium
, temperature
, potassium, sodium
, lactate
, glucose

-- ventilation stuff that's sometimes input
, intubated, tidalvolume, ventilationrate, ventilator
, peep, o2flow
, requiredo2

from stg3
where lastRowFiO2 = 1 -- only the most recent FiO2
-- restrict it to *only* arterial samples
and (specimen = 'ART' or specimen_prob > 0.75)
order by icustay_id, charttime
  );",64548,Thread-1,2022-07-29T23:00:38.766675Z
E017,,debug,SQL status: SELECT 0 in 0.03 seconds,64548,Thread-1,2022-07-29T23:00:38.795931Z
E015,,debug,"Using postgres connection ""model.mimic.blood_gas_first_day_arterial""",64548,Thread-1,2022-07-29T23:00:38.804660Z
E016,,debug,"On model.mimic.blood_gas_first_day_arterial: /* {""app"": ""dbt"", ""dbt_version"": ""1.1.1"", ""profile_name"": ""mimic"", ""target_name"": ""dev"", ""node_id"": ""model.mimic.blood_gas_first_day_arterial""} */
alter table ""mimic"".""public"".""blood_gas_first_day_arterial"" rename to ""blood_gas_first_day_arterial__dbt_backup""",64548,Thread-1,2022-07-29T23:00:38.804956Z
E017,,debug,SQL status: ALTER TABLE in 0.0 seconds,64548,Thread-1,2022-07-29T23:00:38.806133Z
E015,,debug,"Using postgres connection ""model.mimic.blood_gas_first_day_arterial""",64548,Thread-1,2022-07-29T23:00:38.814722Z
