node_name,execution_time,node_started_at,node_finished_at,node_status,dbt_pid,thread_name
angus,11.483294248580933,2022-08-20T08:52:34.768831,2022-08-20T08:52:46.262946,success,93662,Thread-4
rrt_first_day,1.6773862838745117,2022-08-20T08:52:44.996710,2022-08-20T08:52:46.704796,success,93662,Thread-5
rbc_transfusion,3.6816155910491943,2022-08-20T08:52:44.160475,2022-08-20T08:52:47.845256,success,93662,Thread-6
vasopressin_durations,3.2123570442199707,2022-08-20T08:52:46.705662,2022-08-20T08:52:49.925148,success,93662,Thread-5
ventilation_classification,0.28472065925598145,2022-08-20T08:52:49.925901,2022-08-20T08:52:50.217741,success,93662,Thread-5
vitals_first_day,0.13220572471618652,2022-08-20T08:52:50.218589,2022-08-20T08:52:50.357053,success,93662,Thread-5
wbc,0.7114818096160889,2022-08-20T08:52:50.357792,2022-08-20T08:52:51.076407,success,93662,Thread-5
blood_gas_first_day_arterial,0.16394996643066406,2022-08-20T08:52:51.077138,2022-08-20T08:52:51.248852,success,93662,Thread-5
vasopressin_dose,5.342387914657593,2022-08-20T08:52:46.263693,2022-08-20T08:52:51.608993,success,93662,Thread-4
weight_durations,0.12421226501464844,2022-08-20T08:52:51.609780,2022-08-20T08:52:51.737911,success,93662,Thread-4
height_first_day,0.6847851276397705,2022-08-20T08:52:51.249744,2022-08-20T08:52:51.941754,success,93662,Thread-5
weight_first_day,0.7826688289642334,2022-08-20T08:52:51.738844,2022-08-20T08:52:52.525420,success,93662,Thread-4
elixhauser_score_ahrq,0.3971586227416992,2022-08-20T08:52:52.526087,2022-08-20T08:52:52.928015,success,93662,Thread-4
pivoted_bg_art,0.1747422218322754,2022-08-20T08:52:52.928770,2022-08-20T08:52:53.110443,success,93662,Thread-4
pivoted_oasis,0.10726785659790039,2022-08-20T08:52:53.111309,2022-08-20T08:52:53.225815,error,93662,Thread-4
norepinephrine_durations,11.412809133529663,2022-08-20T08:52:42.138454,2022-08-20T08:52:53.561425,success,93662,Thread-9
ventilation_durations,0.22626662254333496,2022-08-20T08:52:53.562156,2022-08-20T08:52:53.794855,success,93662,Thread-9
icustay_hours,2.0050694942474365,2022-08-20T08:52:51.942564,2022-08-20T08:52:53.953406,success,93662,Thread-5
phenylephrine_dose,11.831103801727295,2022-08-20T08:52:42.368972,2022-08-20T08:52:54.205369,success,93662,Thread-12
qsofa,0.5303230285644531,2022-08-20T08:52:53.795620,2022-08-20T08:52:54.328524,success,93662,Thread-9
sirs,0.5774283409118652,2022-08-20T08:52:53.953985,2022-08-20T08:52:54.537973,success,93662,Thread-5
meld,1.4706242084503174,2022-08-20T08:52:53.226843,2022-08-20T08:52:54.700763,success,93662,Thread-4
heightweight,0.5943388938903809,2022-08-20T08:52:54.329178,2022-08-20T08:52:54.930842,success,93662,Thread-9
phenylephrine_durations,12.647512912750244,2022-08-20T08:52:42.406315,2022-08-20T08:52:55.576487,success,93662,Thread-7
ventilation_first_day,0.6181066036224365,2022-08-20T08:52:54.931689,2022-08-20T08:52:55.577254,success,93662,Thread-9
mlods,0.9392592906951904,2022-08-20T08:52:54.701750,2022-08-20T08:52:55.643895,success,93662,Thread-4
epinephrine_dose,2.1358067989349365,2022-08-20T08:52:54.206254,2022-08-20T08:52:56.345285,success,93662,Thread-12
elixhauser_quan,21.559812784194946,2022-08-20T08:52:35.861695,2022-08-20T08:52:57.430348,success,93662,Thread-3
elixhauser_score_quan,0.25691914558410645,2022-08-20T08:52:57.431630,2022-08-20T08:52:57.691130,success,93662,Thread-7
uo,13.084586381912231,2022-08-20T08:52:45.613739,2022-08-20T08:52:58.705464,success,93662,Thread-8
pivoted_uo,14.886301040649414,2022-08-20T08:52:43.832608,2022-08-20T08:52:58.730622,success,93662,Thread-10
urine_output_first_day,12.904346942901611,2022-08-20T08:52:45.998611,2022-08-20T08:52:58.917887,success,93662,Thread-2
lods,0.8552722930908203,2022-08-20T08:52:58.919501,2022-08-20T08:52:59.780296,success,93662,Thread-4
saps,1.6797995567321777,2022-08-20T08:52:58.922317,2022-08-20T08:53:00.612193,success,93662,Thread-8
urine_output,15.295091152191162,2022-08-20T08:52:45.966200,2022-08-20T08:53:01.264715,success,93662,Thread-11
oasis,3.1282594203948975,2022-08-20T08:52:58.921480,2022-08-20T08:53:02.059194,success,93662,Thread-7
sapsii,4.585209846496582,2022-08-20T08:52:58.919991,2022-08-20T08:53:03.519397,success,93662,Thread-12
norepinephrine_dose,9.774913311004639,2022-08-20T08:52:54.538802,2022-08-20T08:53:04.316575,success,93662,Thread-5
sofa,9.467232704162598,2022-08-20T08:52:58.920295,2022-08-20T08:53:08.395613,success,93662,Thread-3
apsiii,11.037768602371216,2022-08-20T08:52:58.921095,2022-08-20T08:53:09.968103,success,93662,Thread-9
vasopressor_durations,24.632977962493896,2022-08-20T08:52:47.846023,2022-08-20T08:53:12.482149,success,93662,Thread-6
abx_prescriptions_list,82.40107274055481,2022-08-20T08:52:34.767751,2022-08-20T08:53:57.175388,success,93662,Thread-1
suspicion_of_infection,18.443209409713745,2022-08-20T08:53:57.176902,2022-08-20T08:54:15.623868,success,93662,Thread-7
ur_stg_2,164.43668580055237,2022-08-20T08:53:01.266226,2022-08-20T08:55:45.711098,success,93662,Thread-10
ur_stg_5,165.24634313583374,2022-08-20T08:53:01.269048,2022-08-20T08:55:46.522019,success,93662,Thread-11
ur_stg_4,167.6560935974121,2022-08-20T08:53:01.268294,2022-08-20T08:55:48.934189,success,93662,Thread-8
ur_stg2_2,5.5963804721832275,2022-08-20T08:55:45.712329,2022-08-20T08:55:51.311491,success,93662,Thread-5
ur_stg_1,170.34824895858765,2022-08-20T08:53:01.265815,2022-08-20T08:55:51.621270,success,93662,Thread-2
ur_stg2_1,4.230214595794678,2022-08-20T08:55:51.622388,2022-08-20T08:55:55.854955,success,93662,Thread-9
ur_stg_3,174.7030062675476,2022-08-20T08:53:01.266546,2022-08-20T08:55:55.974104,success,93662,Thread-4
ur_stg2_5,5.371851921081543,2022-08-20T08:55:55.976985,2022-08-20T08:56:01.357898,success,93662,Thread-7
ur_stg2_4,5.3736114501953125,2022-08-20T08:55:55.976534,2022-08-20T08:56:01.359870,success,93662,Thread-12
ur_stg2_3,5.3763697147369385,2022-08-20T08:55:55.976054,2022-08-20T08:56:01.361519,success,93662,Thread-1
kdigo_uo,4.0099921226501465,2022-08-20T08:56:01.362993,2022-08-20T08:56:06.001213,success,93662,Thread-3
kdigo_stages,7.576124429702759,2022-08-20T08:56:06.003305,2022-08-20T08:56:13.582016,success,93662,Thread-8
kdigo_stages_48hr,0.9679558277130127,2022-08-20T08:56:13.583409,2022-08-20T08:56:14.555672,success,93662,Thread-2
kdigo_stages_7day,1.0027828216552734,2022-08-20T08:56:13.583859,2022-08-20T08:56:14.592343,success,93662,Thread-6
