node_name,execution_time,node_started_at,node_finished_at,node_status,dbt_pid,thread_name
elixhauser_score_quan,0.22128963470458984,2022-08-20T01:37:21.984068,2022-08-20T01:37:22.209453,success,42193,Thread-2
pivoted_bg_art,0.0925590991973877,2022-08-20T01:37:22.210246,2022-08-20T01:37:22.304874,success,42193,Thread-2
pivoted_oasis,0.0429532527923584,2022-08-20T01:37:22.305525,2022-08-20T01:37:22.351280,error,42193,Thread-2
ventilation_durations,0.1311781406402588,2022-08-20T01:37:22.352637,2022-08-20T01:37:22.992797,success,42193,Thread-2
meld,0.6390814781188965,2022-08-20T01:37:22.137932,2022-08-20T01:37:22.994431,success,42193,Thread-5
icustay_hours,1.035252571105957,2022-08-20T01:37:22.052909,2022-08-20T01:37:23.093133,success,42193,Thread-3
qsofa,0.36025094985961914,2022-08-20T01:37:22.995486,2022-08-20T01:37:23.362789,success,42193,Thread-2
sirs,0.3599569797515869,2022-08-20T01:37:22.996985,2022-08-20T01:37:23.364272,success,42193,Thread-5
vasopressor_durations,23.063881158828735,2022-08-20T01:37:19.956358,2022-08-20T01:37:43.023977,success,42193,Thread-4
epinephrine_dose,1.5082604885101318,2022-08-20T01:37:43.025120,2022-08-20T01:37:44.537396,success,42193,Thread-4
heightweight,0.2941396236419678,2022-08-20T01:37:44.538220,2022-08-20T01:37:44.836212,success,42193,Thread-4
norepinephrine_dose,9.64591908454895,2022-08-20T01:37:44.837384,2022-08-20T01:37:54.486861,success,42193,Thread-4
lods,0.7126340866088867,2022-08-20T01:37:54.488106,2022-08-20T01:37:55.204643,success,42193,Thread-4
mlods,0.6278941631317139,2022-08-20T01:37:55.205938,2022-08-20T01:37:55.837352,success,42193,Thread-4
abx_prescriptions_list,69.32955694198608,2022-08-20T01:36:47.728172,2022-08-20T01:37:57.063958,success,42193,Thread-1
sapsii,3.675785779953003,2022-08-20T01:37:55.838184,2022-08-20T01:37:59.517581,success,42193,Thread-4
ventilation_first_day,0.23717594146728516,2022-08-20T01:37:59.518703,2022-08-20T01:37:59.758776,success,42193,Thread-4
sofa,5.400925397872925,2022-08-20T01:37:57.064765,2022-08-20T01:38:02.469287,success,42193,Thread-1
apsiii,6.177751302719116,2022-08-20T01:38:02.470406,2022-08-20T01:38:08.651279,success,42193,Thread-1
oasis,1.6167080402374268,2022-08-20T01:38:08.652569,2022-08-20T01:38:10.273067,success,42193,Thread-1
saps,0.807753324508667,2022-08-20T01:38:10.274522,2022-08-20T01:38:11.086148,success,42193,Thread-1
suspicion_of_infection,17.38918423652649,2022-08-20T01:37:59.759902,2022-08-20T01:38:17.152744,success,42193,Thread-4
ur3_stg_1,205.336030960083,2022-08-20T01:37:23.093963,2022-08-20T01:40:48.432354,success,42193,Thread-3
ur3_stg_2,208.48742818832397,2022-08-20T01:37:23.365222,2022-08-20T01:40:51.855765,success,42193,Thread-2
ur3_stg2_1,7.5865538120269775,2022-08-20T01:40:48.433500,2022-08-20T01:40:56.022259,success,42193,Thread-1
ur3_stg_3,214.316082239151,2022-08-20T01:37:23.365800,2022-08-20T01:40:57.685567,success,42193,Thread-5
ur3_stg2_2,7.1498236656188965,2022-08-20T01:40:51.857037,2022-08-20T01:40:59.009440,success,42193,Thread-3
ur3_stg2_3,5.965847015380859,2022-08-20T01:40:57.686663,2022-08-20T01:41:03.654751,success,42193,Thread-2
kdigo_uo,3.193140983581543,2022-08-20T01:41:03.656125,2022-08-20T01:41:06.851687,success,42193,Thread-1
kdigo_stages,8.479974031448364,2022-08-20T01:41:06.852923,2022-08-20T01:41:15.335112,success,42193,Thread-4
kdigo_stages_7day,0.8567910194396973,2022-08-20T01:41:15.337096,2022-08-20T01:41:16.199167,success,42193,Thread-5
kdigo_stages_48hr,0.8588042259216309,2022-08-20T01:41:15.336471,2022-08-20T01:41:16.200549,success,42193,Thread-2
