node_name,execution_time,node_started_at,node_finished_at,node_status,dbt_pid,thread_name
elixhauser_ahrq_v37,2.998194932937622,2022-08-20T06:41:00.271390,2022-08-20T06:41:03.274877,success,80302,Thread-3
elixhauser_quan,3.591510772705078,2022-08-20T06:41:01.309403,2022-08-20T06:41:04.903885,success,80302,Thread-2
epinephrine_durations,1.9078354835510254,2022-08-20T06:41:03.276328,2022-08-20T06:41:05.188260,success,80302,Thread-3
explicit,0.3919682502746582,2022-08-20T06:41:04.904860,2022-08-20T06:41:05.300345,success,80302,Thread-2
ffp_transfusion,0.32994580268859863,2022-08-20T06:41:05.189327,2022-08-20T06:41:06.033117,success,80302,Thread-3
gcs,0.289351224899292,2022-08-20T06:41:05.301391,2022-08-20T06:41:06.034715,success,80302,Thread-2
gcs_first_day,0.29801011085510254,2022-08-20T06:41:06.035600,2022-08-20T06:41:06.339197,success,80302,Thread-3
glucose,0.33939266204833984,2022-08-20T06:41:06.036463,2022-08-20T06:41:06.384531,success,80302,Thread-2
heart_rate,0.2895669937133789,2022-08-20T06:41:06.386558,2022-08-20T06:41:06.680169,success,80302,Thread-2
hco,0.34948134422302246,2022-08-20T06:41:06.344547,2022-08-20T06:41:06.712323,success,80302,Thread-3
height,0.0978553295135498,2022-08-20T06:41:06.681494,2022-08-20T06:41:06.786788,success,80302,Thread-2
icd9count,0.11096382141113281,2022-08-20T06:41:06.787411,2022-08-20T06:41:06.900543,success,80302,Thread-2
icd9agelimited,0.4392831325531006,2022-08-20T06:41:06.713933,2022-08-20T06:41:07.156514,success,80302,Thread-3
icd9vagehistogram,0.3341975212097168,2022-08-20T06:41:06.901539,2022-08-20T06:41:07.238663,success,80302,Thread-2
icd9vicd9count,0.17050862312316895,2022-08-20T06:41:07.239409,2022-08-20T06:41:07.412047,success,80302,Thread-2
icustay_days,0.036701202392578125,2022-08-20T06:41:07.412464,2022-08-20T06:41:07.452107,error,80302,Thread-2
icd9vicd9agelimited,0.47107529640197754,2022-08-20T06:41:07.157538,2022-08-20T06:41:07.631900,success,80302,Thread-3
icustay_times,0.23132991790771484,2022-08-20T06:41:07.632460,2022-08-20T06:41:07.867056,success,80302,Thread-3
isuprel_durations,0.0860447883605957,2022-08-20T06:41:07.868020,2022-08-20T06:41:07.958207,success,80302,Thread-3
icustay_detail,1.006615161895752,2022-08-20T06:41:07.452723,2022-08-20T06:41:08.462498,success,80302,Thread-2
kdigo_creatinine,0.9950659275054932,2022-08-20T06:41:07.959193,2022-08-20T06:41:08.957433,success,80302,Thread-3
labs_first_day,1.7246484756469727,2022-08-20T06:41:08.463280,2022-08-20T06:41:10.191219,success,80302,Thread-2
martin,1.6106336116790771,2022-08-20T06:41:08.958258,2022-08-20T06:41:10.571755,success,80302,Thread-3
min_surviving_bp,0.2811570167541504,2022-08-20T06:41:10.572185,2022-08-20T06:41:10.856093,success,80302,Thread-3
mortality,0.44177794456481934,2022-08-20T06:41:10.856765,2022-08-20T06:41:11.302449,success,80302,Thread-3
milrinone_durations,1.510685920715332,2022-08-20T06:41:10.191917,2022-08-20T06:41:11.705958,success,80302,Thread-2
neuroblock_dose,1.0497443675994873,2022-08-20T06:41:11.303321,2022-08-20T06:41:12.356495,success,80302,Thread-3
number_of_patients,0.09289741516113281,2022-08-20T06:41:12.357867,2022-08-20T06:41:12.455231,success,80302,Thread-3
norepinephrine_durations,5.426932096481323,2022-08-20T06:41:11.707145,2022-08-20T06:41:17.137584,success,80302,Thread-2
phenylephrine_dose,5.5736188888549805,2022-08-20T06:41:12.455932,2022-08-20T06:41:18.032911,success,80302,Thread-3
pivoted_bg,0.18015027046203613,2022-08-20T06:41:18.034044,2022-08-20T06:41:18.218176,success,80302,Thread-3
pivoted_fio2,0.08358430862426758,2022-08-20T06:41:18.219060,2022-08-20T06:41:18.307074,success,80302,Thread-3
pivoted_gcs,0.08258223533630371,2022-08-20T06:41:18.307882,2022-08-20T06:41:18.394357,success,80302,Thread-3
pivoted_height,0.0758979320526123,2022-08-20T06:41:18.395200,2022-08-20T06:41:18.473807,success,80302,Thread-3
pivoted_icp,0.0733184814453125,2022-08-20T06:41:18.474643,2022-08-20T06:41:19.105307,success,80302,Thread-3
pivoted_invasive_lines,0.2352597713470459,2022-08-20T06:41:19.106486,2022-08-20T06:41:19.345070,success,80302,Thread-3
pivoted_lab,0.19504737854003906,2022-08-20T06:41:19.346246,2022-08-20T06:41:19.544334,success,80302,Thread-3
pivoted_rrt,0.47884273529052734,2022-08-20T06:41:19.545451,2022-08-20T06:41:20.027990,success,80302,Thread-3
pivoted_sofa,0.03740549087524414,2022-08-20T06:41:20.029277,2022-08-20T06:41:20.070842,error,80302,Thread-3
phenylephrine_durations,5.887688875198364,2022-08-20T06:41:17.138666,2022-08-20T06:41:23.029628,success,80302,Thread-2
pivoted_vital,0.0952458381652832,2022-08-20T06:41:23.030722,2022-08-20T06:41:23.129060,success,80302,Thread-2
potassium,0.3170793056488037,2022-08-20T06:41:23.130204,2022-08-20T06:41:23.450718,success,80302,Thread-2
rbc_transfusion,1.522892713546753,2022-08-20T06:41:23.451328,2022-08-20T06:41:24.977218,success,80302,Thread-2
rr,0.30121588706970215,2022-08-20T06:41:24.978323,2022-08-20T06:41:25.282564,success,80302,Thread-2
pivoted_uo,5.704424619674683,2022-08-20T06:41:20.071451,2022-08-20T06:41:25.778183,success,80302,Thread-3
sbp,0.25631284713745117,2022-08-20T06:41:25.778899,2022-08-20T06:41:26.038285,success,80302,Thread-3
sodium,0.27100110054016113,2022-08-20T06:41:26.039086,2022-08-20T06:41:26.312951,success,80302,Thread-3
temp,0.2589905261993408,2022-08-20T06:41:26.313882,2022-08-20T06:41:26.576147,success,80302,Thread-3
rrt_first_day,1.8746604919433594,2022-08-20T06:41:25.283477,2022-08-20T06:41:27.161724,success,80302,Thread-2
uo,5.48286247253418,2022-08-20T06:41:26.576844,2022-08-20T06:41:32.063013,success,80302,Thread-3
urine_output,4.954617738723755,2022-08-20T06:41:27.162957,2022-08-20T06:41:32.121239,success,80302,Thread-2
vasopressin_dose,1.531623125076294,2022-08-20T06:41:32.122724,2022-08-20T06:41:33.657479,success,80302,Thread-2
vasopressin_durations,1.4793345928192139,2022-08-20T06:41:33.658672,2022-08-20T06:41:35.141026,success,80302,Thread-2
urine_output_first_day,5.986893177032471,2022-08-20T06:41:32.063895,2022-08-20T06:41:38.054197,success,80302,Thread-3
ventilation_classification,0.1524970531463623,2022-08-20T06:41:38.055299,2022-08-20T06:41:38.212242,success,80302,Thread-3
vitals_first_day,0.08872270584106445,2022-08-20T06:41:38.213207,2022-08-20T06:41:38.306760,success,80302,Thread-3
wbc,0.40672993659973145,2022-08-20T06:41:38.307700,2022-08-20T06:41:38.718216,success,80302,Thread-3
blood_gas_first_day_arterial,0.09298563003540039,2022-08-20T06:41:38.719221,2022-08-20T06:41:38.814934,success,80302,Thread-3
height_first_day,0.253185510635376,2022-08-20T06:41:38.815938,2022-08-20T06:41:39.073001,success,80302,Thread-3
weight_durations,0.07498383522033691,2022-08-20T06:41:39.074084,2022-08-20T06:41:39.152220,success,80302,Thread-3
weight_first_day,0.26922130584716797,2022-08-20T06:41:39.153168,2022-08-20T06:41:39.427648,success,80302,Thread-3
elixhauser_score_ahrq,0.1545727252960205,2022-08-20T06:41:39.428589,2022-08-20T06:41:39.587556,success,80302,Thread-3
elixhauser_score_quan,0.20786070823669434,2022-08-20T06:41:39.588312,2022-08-20T06:41:39.799708,success,80302,Thread-3
icustay_hours,1.050530195236206,2022-08-20T06:41:39.800380,2022-08-20T06:41:40.854419,success,80302,Thread-3
meld,0.5651836395263672,2022-08-20T06:41:40.855195,2022-08-20T06:41:41.976939,success,80302,Thread-3
pivoted_bg_art,0.08013725280761719,2022-08-20T06:41:41.977879,2022-08-20T06:41:42.061458,success,80302,Thread-3
pivoted_oasis,0.04069948196411133,2022-08-20T06:41:42.062445,2022-08-20T06:41:42.106077,error,80302,Thread-3
abx_prescriptions_list,54.91258788108826,2022-08-20T06:40:48.803280,2022-08-20T06:41:43.721214,success,80302,Thread-1
vasopressor_durations,13.618705987930298,2022-08-20T06:41:35.142012,2022-08-20T06:41:48.764550,success,80302,Thread-2
ur3_stg_1,190.83244442939758,2022-08-20T06:41:42.106878,2022-08-20T06:44:52.942200,success,80302,Thread-3
ventilation_durations,0.12523961067199707,2022-08-20T06:44:52.942852,2022-08-20T06:44:53.071710,success,80302,Thread-3
qsofa,0.23235416412353516,2022-08-20T06:44:53.072771,2022-08-20T06:44:53.308193,success,80302,Thread-3
sirs,0.22156929969787598,2022-08-20T06:44:53.309127,2022-08-20T06:44:53.533329,success,80302,Thread-3
epinephrine_dose,0.9576807022094727,2022-08-20T06:44:53.534252,2022-08-20T06:44:54.494508,success,80302,Thread-3
heightweight,0.18724966049194336,2022-08-20T06:44:54.495379,2022-08-20T06:44:54.685361,success,80302,Thread-3
ur3_stg_2,194.76588487625122,2022-08-20T06:41:43.722268,2022-08-20T06:44:58.492154,success,80302,Thread-1
norepinephrine_dose,5.151854991912842,2022-08-20T06:44:54.686201,2022-08-20T06:44:59.842235,success,80302,Thread-3
ur3_stg_3,195.15962314605713,2022-08-20T06:41:48.765955,2022-08-20T06:45:03.928049,success,80302,Thread-2
lods,0.3876519203186035,2022-08-20T06:45:03.928471,2022-08-20T06:45:04.319365,success,80302,Thread-2
mlods,0.30213117599487305,2022-08-20T06:45:04.319951,2022-08-20T06:45:04.624790,success,80302,Thread-2
sapsii,2.6087965965270996,2022-08-20T06:45:04.625704,2022-08-20T06:45:07.237494,success,80302,Thread-2
ur3_stg2_1,7.818362474441528,2022-08-20T06:44:59.843531,2022-08-20T06:45:07.664609,success,80302,Thread-3
ventilation_first_day,0.15558862686157227,2022-08-20T06:45:07.665778,2022-08-20T06:45:07.824139,success,80302,Thread-3
sofa,4.330416917800903,2022-08-20T06:45:07.238540,2022-08-20T06:45:11.572125,success,80302,Thread-2
suspicion_of_infection,14.615801334381104,2022-08-20T06:44:58.493578,2022-08-20T06:45:13.112586,success,80302,Thread-1
ur3_stg2_2,7.421614646911621,2022-08-20T06:45:07.824578,2022-08-20T06:45:15.249558,success,80302,Thread-3
oasis,1.3516905307769775,2022-08-20T06:45:15.250429,2022-08-20T06:45:16.604765,success,80302,Thread-3
saps,0.6765668392181396,2022-08-20T06:45:16.606011,2022-08-20T06:45:17.285626,success,80302,Thread-3
apsiii,4.872575998306274,2022-08-20T06:45:13.113270,2022-08-20T06:45:17.988669,success,80302,Thread-1
ur3_stg2_3,7.09169340133667,2022-08-20T06:45:11.572822,2022-08-20T06:45:18.667124,success,80302,Thread-2
kdigo_uo,3.4735238552093506,2022-08-20T06:45:18.668460,2022-08-20T06:45:22.144187,success,80302,Thread-3
kdigo_stages,8.030603885650635,2022-08-20T06:45:22.145228,2022-08-20T06:45:30.179104,success,80302,Thread-2
kdigo_stages_48hr,0.8451118469238281,2022-08-20T06:45:30.180328,2022-08-20T06:45:31.030046,success,80302,Thread-3
kdigo_stages_7day,0.8446779251098633,2022-08-20T06:45:30.181454,2022-08-20T06:45:31.032295,success,80302,Thread-1
